file,title_before,title_after,title_changed,desc_before,desc_after,desc_changed
zip/11379.html,ZIP 11379 Real Estate Agent | Middle Village | Gadura Real Estate,ZIP 11379 Real Estate Agent | Middle Village | Gadura RE,True,"Real estate agent serving ZIP 11379 (Middle Village, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $950K. (917) 705-0132.","Real estate agent serving ZIP 11379 (Middle Village, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $950K. (917) 705-0132.",False
zip/10303.html,ZIP 10303 Real Estate Agent | Mariners Harbor | Gadura Real Estate,ZIP 10303 Real Estate Agent | Mariners Harbor | Gadura RE,True,"Real estate agent serving ZIP 10303 (Mariners Harbor, Staten Island, Arlington, Staten Island, Port Ivory, Staten Island, Howland Hook, Staten Island, Graniteville, Staten Island). Nitin Gadura, Gadura Real Estate LLC. Median $580K. (917) 705-0132.","Real estate agent serving ZIP 10303 (Mariners Harbor, Staten Island, Arlington, Staten Island, Port Ivory, Staten Island, Howland Hook, Staten Island,...",True
zip/11416.html,ZIP 11416 Real Estate Agent | Ozone Park | Gadura Real Estate,ZIP 11416 Real Estate Agent | Ozone Park | Gadura RE,True,"Real estate agent serving ZIP 11416 (Ozone Park, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $695K. (917) 705-0132.","Real estate agent serving ZIP 11416 (Ozone Park, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $695K. (917) 705-0132.",False
zip/10456.html,ZIP 10456 Real Estate Agent | Morrisania | Gadura Real Estate,ZIP 10456 Real Estate Agent | Morrisania | Gadura RE,True,"Real estate agent serving ZIP 10456 (Morrisania, The Bronx). Nitin Gadura, Gadura Real Estate LLC. Median $450K. (917) 705-0132.","Real estate agent serving ZIP 10456 (Morrisania, The Bronx). Nitin Gadura, Gadura Real Estate LLC. Median $450K. (917) 705-0132.",False
zip/10006.html,ZIP 10006 Real Estate Agent | Financial District | Gadura Real Estate,ZIP 10006 Real Estate Agent | Financial District | Gadura RE,True,"Real estate agent serving ZIP 10006 (Financial District, Manhattan). Nitin Gadura, Gadura Real Estate LLC. Median $1.10M. (917) 705-0132.","Real estate agent serving ZIP 10006 (Financial District, Manhattan). Nitin Gadura, Gadura Real Estate LLC. Median $1.10M. (917) 705-0132.",False
zip/11375.html,ZIP 11375 Real Estate Agent | Forest Hills | Gadura Real Estate,ZIP 11375 Real Estate Agent | Forest Hills | Gadura RE,True,"Real estate agent serving ZIP 11375 (Forest Hills, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $850K. (917) 705-0132.","Real estate agent serving ZIP 11375 (Forest Hills, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $850K. (917) 705-0132.",False
zip/10460.html,ZIP 10460 Real Estate Agent | West Farms | Gadura Real Estate,ZIP 10460 Real Estate Agent | West Farms | Gadura RE,True,"Real estate agent serving ZIP 10460 (West Farms, The Bronx, East Tremont, The Bronx). Nitin Gadura, Gadura Real Estate LLC. Median $450K. (917) 705-0132.","Real estate agent serving ZIP 10460 (West Farms, The Bronx, East Tremont, The Bronx). Nitin Gadura, Gadura Real Estate LLC. Median $450K. (917) 705-0132.",False
zip/11764.html,ZIP 11764 Real Estate Agent | Miller Place | Gadura Real Estate,ZIP 11764 Real Estate Agent | Miller Place | Gadura RE,True,"Real estate agent serving ZIP 11764 (Miller Place, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.","Real estate agent serving ZIP 11764 (Miller Place, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.",False
zip/11363.html,ZIP 11363 Real Estate Agent | Douglaston | Gadura Real Estate,ZIP 11363 Real Estate Agent | Douglaston | Gadura RE,True,"Real estate agent serving ZIP 11363 (Douglaston, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $1.50M. (917) 705-0132.","Real estate agent serving ZIP 11363 (Douglaston, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $1.50M. (917) 705-0132.",False
zip/11733.html,ZIP 11733 Real Estate Agent | Setauket-East Setauket | Gadura Real Estate,ZIP 11733 Real Estate Agent | Setauket-East Setauket,True,"Real estate agent serving ZIP 11733 (Setauket-East Setauket, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $850K. (917) 705-0132.","Real estate agent serving ZIP 11733 (Setauket-East Setauket, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $850K. (917) 705-0132.",False
zip/11420.html,ZIP 11420 Real Estate Agent | South Ozone Park | Gadura Real Estate,ZIP 11420 Real Estate Agent | South Ozone Park | Gadura RE,True,"Real estate agent serving ZIP 11420 (South Ozone Park, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.","Real estate agent serving ZIP 11420 (South Ozone Park, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.",False
zip/11358.html,ZIP 11358 Real Estate Agent | Flushing | Gadura Real Estate,ZIP 11358 Real Estate Agent | Flushing | Gadura Real Estate,False,"Real estate agent serving ZIP 11358 (Flushing, Queens, Auburndale, Queens, Murray Hill (Queens), Queens). Nitin Gadura, Gadura Real Estate LLC. Median $950K. (917) 705-0132.","Real estate agent serving ZIP 11358 (Flushing, Queens, Auburndale, Queens, Murray Hill (Queens), Queens). Nitin Gadura, Gadura Real Estate LLC.",True
zip/11964.html,ZIP 11964 Real Estate Agent | Shelter Island | Gadura Real Estate,ZIP 11964 Real Estate Agent | Shelter Island | Gadura RE,True,"Real estate agent serving ZIP 11964 (Shelter Island, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $1.50M. (917) 705-0132.","Real estate agent serving ZIP 11964 (Shelter Island, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $1.50M. (917) 705-0132.",False
zip/11362.html,ZIP 11362 Real Estate Agent | Douglaston | Gadura Real Estate,ZIP 11362 Real Estate Agent | Douglaston | Gadura RE,True,"Real estate agent serving ZIP 11362 (Douglaston, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $1.50M. (917) 705-0132.","Real estate agent serving ZIP 11362 (Douglaston, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $1.50M. (917) 705-0132.",False
zip/11732.html,ZIP 11732 Real Estate Agent | East Norwich | Gadura Real Estate,ZIP 11732 Real Estate Agent | East Norwich | Gadura RE,True,"Real estate agent serving ZIP 11732 (East Norwich, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $1.10M. (917) 705-0132.","Real estate agent serving ZIP 11732 (East Norwich, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $1.10M. (917) 705-0132.",False
zip/11509.html,ZIP 11509 Real Estate Agent | Atlantic Beach | Gadura Real Estate,ZIP 11509 Real Estate Agent | Atlantic Beach | Gadura RE,True,"Real estate agent serving ZIP 11509 (Atlantic Beach, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $1.50M. (917) 705-0132.","Real estate agent serving ZIP 11509 (Atlantic Beach, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $1.50M. (917) 705-0132.",False
zip/10031.html,ZIP 10031 Real Estate Agent | West Harlem | Gadura Real Estate,ZIP 10031 Real Estate Agent | West Harlem | Gadura RE,True,"Real estate agent serving ZIP 10031 (West Harlem, Manhattan, Hamilton Heights, Manhattan). Nitin Gadura, Gadura Real Estate LLC. Median $800K. (917) 705-0132.","Real estate agent serving ZIP 10031 (West Harlem, Manhattan, Hamilton Heights, Manhattan). Nitin Gadura, Gadura Real Estate LLC. Median $800K.",True
zip/10461.html,ZIP 10461 Real Estate Agent | Westchester Square | Gadura Real Estate,ZIP 10461 Real Estate Agent | Westchester Square | Gadura RE,True,"Real estate agent serving ZIP 10461 (Westchester Square, The Bronx, Morris Park, The Bronx). Nitin Gadura, Gadura Real Estate LLC. Median $580K. (917) 705-0132.","Real estate agent serving ZIP 10461 (Westchester Square, The Bronx, Morris Park, The Bronx). Nitin Gadura, Gadura Real Estate LLC. Median $580K.",True
zip/10027.html,ZIP 10027 Real Estate Agent | Morningside Heights | Gadura Real Estate,ZIP 10027 Real Estate Agent | Morningside Heights,True,"Real estate agent serving ZIP 10027 (Morningside Heights, Manhattan, Harlem, Manhattan, West Harlem, Manhattan). Nitin Gadura, Gadura Real Estate LLC. Median $850K. (917) 705-0132.","Real estate agent serving ZIP 10027 (Morningside Heights, Manhattan, Harlem, Manhattan, West Harlem, Manhattan). Nitin Gadura, Gadura Real Estate LLC.",True
zip/11231.html,ZIP 11231 Real Estate Agent | Carroll Gardens | Gadura Real Estate,ZIP 11231 Real Estate Agent | Carroll Gardens | Gadura RE,True,"Real estate agent serving ZIP 11231 (Carroll Gardens, Brooklyn, Cobble Hill, Brooklyn, Gowanus, Brooklyn, Red Hook, Brooklyn). Nitin Gadura, Gadura Real Estate LLC. Median $1.75M. (917) 705-0132.","Real estate agent serving ZIP 11231 (Carroll Gardens, Brooklyn, Cobble Hill, Brooklyn, Gowanus, Brooklyn, Red Hook, Brooklyn).",True
zip/11724.html,ZIP 11724 Real Estate Agent | Cold Spring Harbor | Gadura Real Estate,ZIP 11724 Real Estate Agent | Cold Spring Harbor | Gadura RE,True,"Real estate agent serving ZIP 11724 (Cold Spring Harbor, Nassau County, Cold Spring Harbor, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $1.50M. (917) 705-0132.","Real estate agent serving ZIP 11724 (Cold Spring Harbor, Nassau County, Cold Spring Harbor, Suffolk County). Nitin Gadura, Gadura Real Estate LLC.",True
zip/10457.html,ZIP 10457 Real Estate Agent | Mount Hope | Gadura Real Estate,ZIP 10457 Real Estate Agent | Mount Hope | Gadura RE,True,"Real estate agent serving ZIP 10457 (Mount Hope, The Bronx, Tremont, The Bronx). Nitin Gadura, Gadura Real Estate LLC. Median $450K. (917) 705-0132.","Real estate agent serving ZIP 10457 (Mount Hope, The Bronx, Tremont, The Bronx). Nitin Gadura, Gadura Real Estate LLC. Median $450K. (917) 705-0132.",False
zip/11704.html,ZIP 11704 Real Estate Agent | West Babylon | Gadura Real Estate,ZIP 11704 Real Estate Agent | West Babylon | Gadura RE,True,"Real estate agent serving ZIP 11704 (West Babylon, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $580K. (917) 705-0132.","Real estate agent serving ZIP 11704 (West Babylon, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $580K. (917) 705-0132.",False
zip/11211.html,ZIP 11211 Real Estate Agent | Williamsburg | Gadura Real Estate,ZIP 11211 Real Estate Agent | Williamsburg | Gadura RE,True,"Real estate agent serving ZIP 11211 (Williamsburg, Brooklyn). Nitin Gadura, Gadura Real Estate LLC. Median $1.45M. (917) 705-0132.","Real estate agent serving ZIP 11211 (Williamsburg, Brooklyn). Nitin Gadura, Gadura Real Estate LLC. Median $1.45M. (917) 705-0132.",False
zip/11568.html,ZIP 11568 Real Estate Agent | Old Westbury | Gadura Real Estate,ZIP 11568 Real Estate Agent | Old Westbury | Gadura RE,True,"Real estate agent serving ZIP 11568 (Old Westbury, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $2.40M. (917) 705-0132.","Real estate agent serving ZIP 11568 (Old Westbury, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $2.40M. (917) 705-0132.",False
zip/11968.html,ZIP 11968 Real Estate Agent | Southampton | Gadura Real Estate,ZIP 11968 Real Estate Agent | Southampton | Gadura RE,True,"Real estate agent serving ZIP 11968 (Southampton, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $2.40M. (917) 705-0132.","Real estate agent serving ZIP 11968 (Southampton, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $2.40M. (917) 705-0132.",False
zip/10011.html,ZIP 10011 Real Estate Agent | Greenwich Village | Gadura Real Estate,ZIP 10011 Real Estate Agent | Greenwich Village | Gadura RE,True,"Real estate agent serving ZIP 10011 (Greenwich Village, Manhattan, Chelsea, Manhattan, Flatiron, Manhattan). Nitin Gadura, Gadura Real Estate LLC. Median $1.85M. (917) 705-0132.","Real estate agent serving ZIP 10011 (Greenwich Village, Manhattan, Chelsea, Manhattan, Flatiron, Manhattan). Nitin Gadura, Gadura Real Estate LLC.",True
zip/11417.html,ZIP 11417 Real Estate Agent | Ozone Park | Gadura Real Estate,ZIP 11417 Real Estate Agent | Ozone Park | Gadura RE,True,"Real estate agent serving ZIP 11417 (Ozone Park, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $695K. (917) 705-0132.","Real estate agent serving ZIP 11417 (Ozone Park, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $695K. (917) 705-0132.",False
zip/11801.html,ZIP 11801 Real Estate Agent | Hicksville | Gadura Real Estate,ZIP 11801 Real Estate Agent | Hicksville | Gadura RE,True,"Real estate agent serving ZIP 11801 (Hicksville, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.","Real estate agent serving ZIP 11801 (Hicksville, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.",False
zip/11552.html,ZIP 11552 Real Estate Agent | West Hempstead | Gadura Real Estate,ZIP 11552 Real Estate Agent | West Hempstead | Gadura RE,True,"Real estate agent serving ZIP 11552 (West Hempstead, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.","Real estate agent serving ZIP 11552 (West Hempstead, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.",False
zip/11010.html,ZIP 11010 Real Estate Agent | Franklin Square | Gadura Real Estate,ZIP 11010 Real Estate Agent | Franklin Square | Gadura RE,True,"Real estate agent serving ZIP 11010 (Franklin Square, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.","Real estate agent serving ZIP 11010 (Franklin Square, Nassau County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.",False
zip/10314.html,ZIP 10314 Real Estate Agent | Bulls Head | Gadura Real Estate,ZIP 10314 Real Estate Agent | Bulls Head | Gadura RE,True,"Real estate agent serving ZIP 10314 (Bulls Head, Staten Island, New Springville, Staten Island, Heartland Village, Staten Island, Travis, Staten Island, Chelsea, Staten Island, Bloomfield, Staten Island, Castleton Corners, Staten Island, Westerleigh, Staten Island, Manor Heights, Staten Island, Todt Hill, Staten Island). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.","Real estate agent serving ZIP 10314 (Bulls Head, Staten Island, New Springville, Staten Island, Heartland Village, Staten Island, Travis, Staten Island,...",True
zip/11790.html,ZIP 11790 Real Estate Agent | Stony Brook | Gadura Real Estate,ZIP 11790 Real Estate Agent | Stony Brook | Gadura RE,True,"Real estate agent serving ZIP 11790 (Stony Brook, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.","Real estate agent serving ZIP 11790 (Stony Brook, Suffolk County). Nitin Gadura, Gadura Real Estate LLC. Median $720K. (917) 705-0132.",False
zip/10302.html,ZIP 10302 Real Estate Agent | Port Richmond | Gadura Real Estate,ZIP 10302 Real Estate Agent | Port Richmond | Gadura RE,True,"Real estate agent serving ZIP 10302 (Port Richmond, Staten Island, Elm Park, Staten Island). Nitin Gadura, Gadura Real Estate LLC. Median $580K. (917) 705-0132.","Real estate agent serving ZIP 10302 (Port Richmond, Staten Island, Elm Park, Staten Island). Nitin Gadura, Gadura Real Estate LLC. Median $580K.",True
zip/10454.html,ZIP 10454 Real Estate Agent | Mott Haven | Gadura Real Estate,ZIP 10454 Real Estate Agent | Mott Haven | Gadura RE,True,"Real estate agent serving ZIP 10454 (Mott Haven, The Bronx). Nitin Gadura, Gadura Real Estate LLC. Median $580K. (917) 705-0132.","Real estate agent serving ZIP 10454 (Mott Haven, The Bronx). Nitin Gadura, Gadura Real Estate LLC. Median $580K. (917) 705-0132.",False
zip/10004.html,ZIP 10004 Real Estate Agent | Financial District | Gadura Real Estate,ZIP 10004 Real Estate Agent | Financial District | Gadura RE,True,"Real estate agent serving ZIP 10004 (Financial District, Manhattan). Nitin Gadura, Gadura Real Estate LLC. Median $1.10M. (917) 705-0132.","Real estate agent serving ZIP 10004 (Financial District, Manhattan). Nitin Gadura, Gadura Real Estate LLC. Median $1.10M. (917) 705-0132.",False
zip/11212.html,ZIP 11212 Real Estate Agent | Brownsville | Gadura Real Estate,ZIP 11212 Real Estate Agent | Brownsville | Gadura RE,True,"Real estate agent serving ZIP 11212 (Brownsville, Brooklyn, East Flatbush, Brooklyn). Nitin Gadura, Gadura Real Estate LLC. Median $580K. (917) 705-0132.","Real estate agent serving ZIP 11212 (Brownsville, Brooklyn, East Flatbush, Brooklyn). Nitin Gadura, Gadura Real Estate LLC. Median $580K. (917) 705-0132.",False
zip/11357.html,ZIP 11357 Real Estate Agent | Whitestone | Gadura Real Estate,ZIP 11357 Real Estate Agent | Whitestone | Gadura RE,True,"Real estate agent serving ZIP 11357 (Whitestone, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $1.10M. (917) 705-0132.","Real estate agent serving ZIP 11357 (Whitestone, Queens). Nitin Gadura, Gadura Real Estate LLC. Median $1.10M. (917) 705-0132.",False
zip/11204.html,ZIP 11204 Real Estate Agent | Bensonhurst | Gadura Real Estate,ZIP 11204 Real Estate Agent | Bensonhurst | Gadura RE,True,"Real estate agent serving ZIP 11204 (Bensonhurst, Brooklyn, Borough Park, Brooklyn). Nitin Gadura, Gadura Real Estate LLC. Median $850K. (917) 705-0132.","Real estate agent serving ZIP 11204 (Bensonhurst, Brooklyn, Borough Park, Brooklyn). Nitin Gadura, Gadura Real Estate LLC. Median $850K. (917) 705-0132.",False
